~id,first_name,last_name,account_number,pg,component,value,created,amount,name,isFraud:bool,~label
"feature-fuyang, 003",,,,,,"Fuyang, 003",,,,,Address
"feature-vigo, 002",,,,,,"Vigo, 002",,,,,Address
"feature-chernivtsi, 003",,,,,,"Chernivtsi, 003",,,,,Address
"feature-bole, 002",,,,,,"Bole, 002",,,,,Address
"feature-altay, 003",,,,,,"Altay, 003",,,,,Address
"feature-george_town, 002",,,,,,"George_Town, 002",,,,,Address
"feature-sydney, 003",,,,,,"Sydney, 003",,,,,Address
"feature-mainz, 002",,,,,,"Mainz, 002",,,,,Address
feature-1981-10-29,,,,,,10/29/81 0:00,,,,,DateOfBirth
feature-1989-12-03,,,,,,12/3/89 0:00,,,,,DateOfBirth
feature-1984-02-18,,,,,,2/18/84 0:00,,,,,DateOfBirth
feature-1988-10-14,,,,,,10/14/88 0:00,,,,,DateOfBirth
feature-1980-02-02,,,,,,2/2/80 0:00,,,,,DateOfBirth
feature-1982-05-29,,,,,,5/29/82 0:00,,,,,DateOfBirth
feature-1986-04-09,,,,,,4/9/86 0:00,,,,,DateOfBirth
feature-1982-12-08,,,,,,12/8/82 0:00,,,,,DateOfBirth
feature-1985-08-02,,,,,,8/2/85 0:00,,,,,DateOfBirth
feature-1981-04-19,,,,,,4/19/81 0:00,,,,,DateOfBirth
feature-1985-02-27,,,,,,2/27/85 0:00,,,,,DateOfBirth
feature-1982-01-18,,,,,,1/18/82 0:00,,,,,DateOfBirth
feature-1987-09-18,,,,,,9/18/87 0:00,,,,,DateOfBirth
feature-1987-03-17,,,,,,3/17/87 0:00,,,,,DateOfBirth
feature-1985-03-18,,,,,,3/18/85 0:00,,,,,DateOfBirth
feature-1982-06-06,,,,,,6/6/82 0:00,,,,,DateOfBirth
feature-1981-08-28,,,,,,8/28/81 0:00,,,,,DateOfBirth
feature-1987-06-08,,,,,,6/8/87 0:00,,,,,DateOfBirth
feature-1985-11-18,,,,,,11/18/85 0:00,,,,,DateOfBirth
feature-1985-09-16,,,,,,9/16/85 0:00,,,,,DateOfBirth
feature-1988-02-06,,,,,,2/6/88 0:00,,,,,DateOfBirth
feature-1985-05-05,,,,,,5/5/85 0:00,,,,,DateOfBirth
feature-1986-10-12,,,,,,10/12/86 0:00,,,,,DateOfBirth
feature-1982-04-23,,,,,,4/23/82 0:00,,,,,DateOfBirth
feature-1983-11-26,,,,,,11/26/83 0:00,,,,,DateOfBirth
feature-1981-03-11,,,,,,3/11/81 0:00,,,,,DateOfBirth
feature-1986-04-22,,,,,,4/22/86 0:00,,,,,DateOfBirth
feature-1980-12-26,,,,,,12/26/80 0:00,,,,,DateOfBirth
feature-1981-03-22,,,,,,3/22/81 0:00,,,,,DateOfBirth
feature-1987-05-31,,,,,,5/31/87 0:00,,,,,DateOfBirth
feature-1983-05-11,,,,,,5/11/83 0:00,,,,,DateOfBirth
feature-1989-08-30,,,,,,8/30/89 0:00,,,,,DateOfBirth
feature-1983-01-20,,,,,,1/20/83 0:00,,,,,DateOfBirth
feature-1980-12-31,,,,,,12/31/80 0:00,,,,,DateOfBirth
feature-1986-03-20,,,,,,3/20/86 0:00,,,,,DateOfBirth
feature-1987-09-19,,,,,,9/19/87 0:00,,,,,DateOfBirth
feature-1981-04-22,,,,,,4/22/81 0:00,,,,,DateOfBirth
feature-1981-04-28,,,,,,4/28/81 0:00,,,,,DateOfBirth
feature-1982-08-30,,,,,,8/30/82 0:00,,,,,DateOfBirth
feature-1988-02-25,,,,,,2/25/88 0:00,,,,,DateOfBirth
feature-1987-06-01,,,,,,6/1/87 0:00,,,,,DateOfBirth
feature-1983-04-17,,,,,,4/17/83 0:00,,,,,DateOfBirth
feature-1980-09-14,,,,,,9/14/80 0:00,,,,,DateOfBirth
feature-1985-04-04,,,,,,4/4/85 0:00,,,,,DateOfBirth
feature-1983-02-03,,,,,,2/3/83 0:00,,,,,DateOfBirth
feature-1983-10-21,,,,,,10/21/83 0:00,,,,,DateOfBirth
feature-1980-06-29,,,,,,6/29/80 0:00,,,,,DateOfBirth
feature-1982-07-21,,,,,,7/21/82 0:00,,,,,DateOfBirth
feature-1989-05-22,,,,,,5/22/89 0:00,,,,,DateOfBirth
feature-1981-02-21,,,,,,2/21/81 0:00,,,,,DateOfBirth
feature-1981-06-12,,,,,,6/12/81 0:00,,,,,DateOfBirth
feature-1987-03-23,,,,,,3/23/87 0:00,,,,,DateOfBirth
feature-1982-08-13,,,,,,8/13/82 0:00,,,,,DateOfBirth
feature-1989-02-28,,,,,,2/28/89 0:00,,,,,DateOfBirth
feature-1982-08-26,,,,,,8/26/82 0:00,,,,,DateOfBirth
feature-1987-02-20,,,,,,2/20/87 0:00,,,,,DateOfBirth
feature-1986-09-17,,,,,,9/17/86 0:00,,,,,DateOfBirth
feature-1989-09-02,,,,,,9/2/89 0:00,,,,,DateOfBirth
feature-1987-11-08,,,,,,11/8/87 0:00,,,,,DateOfBirth
feature-1985-07-11,,,,,,7/11/85 0:00,,,,,DateOfBirth
feature-1989-10-26,,,,,,10/26/89 0:00,,,,,DateOfBirth
feature-1988-07-13,,,,,,7/13/88 0:00,,,,,DateOfBirth
feature-1981-07-17,,,,,,7/17/81 0:00,,,,,DateOfBirth
feature-1986-09-30,,,,,,9/30/86 0:00,,,,,DateOfBirth
feature-1986-02-01,,,,,,2/1/86 0:00,,,,,DateOfBirth
feature-1989-11-19,,,,,,11/19/89 0:00,,,,,DateOfBirth
feature-1983-02-05,,,,,,2/5/83 0:00,,,,,DateOfBirth
feature-1985-03-28,,,,,,3/28/85 0:00,,,,,DateOfBirth
feature-1980-02-11,,,,,,2/11/80 0:00,,,,,DateOfBirth
feature-1989-06-28,,,,,,6/28/89 0:00,,,,,DateOfBirth
feature-1983-03-12,,,,,,3/12/83 0:00,,,,,DateOfBirth
feature-1989-09-09,,,,,,9/9/89 0:00,,,,,DateOfBirth
feature-1984-03-14,,,,,,3/14/84 0:00,,,,,DateOfBirth
feature-1987-08-16,,,,,,8/16/87 0:00,,,,,DateOfBirth
feature-1981-03-26,,,,,,3/26/81 0:00,,,,,DateOfBirth
feature-1986-07-13,,,,,,7/13/86 0:00,,,,,DateOfBirth
feature-1980-07-14,,,,,,7/14/80 0:00,,,,,DateOfBirth
feature-1988-11-06,,,,,,11/6/88 0:00,,,,,DateOfBirth
feature-1986-10-20,,,,,,10/20/86 0:00,,,,,DateOfBirth
feature-1981-10-08,,,,,,10/8/81 0:00,,,,,DateOfBirth
feature-1983-04-25,,,,,,4/25/83 0:00,,,,,DateOfBirth
feature-1983-06-28,,,,,,6/28/83 0:00,,,,,DateOfBirth
feature-1982-05-23,,,,,,5/23/82 0:00,,,,,DateOfBirth
feature-1982-10-11,,,,,,10/11/82 0:00,,,,,DateOfBirth
feature-1987-09-04,,,,,,9/4/87 0:00,,,,,DateOfBirth
feature-1986-03-06,,,,,,3/6/86 0:00,,,,,DateOfBirth
feature-1987-12-30,,,,,,12/30/87 0:00,,,,,DateOfBirth
feature-1980-05-22,,,,,,5/22/80 0:00,,,,,DateOfBirth
feature-1982-02-12,,,,,,2/12/82 0:00,,,,,DateOfBirth
feature-1981-06-17,,,,,,6/17/81 0:00,,,,,DateOfBirth
feature-1984-01-22,,,,,,1/22/84 0:00,,,,,DateOfBirth
feature-1984-01-11,,,,,,1/11/84 0:00,,,,,DateOfBirth
feature-1982-01-26,,,,,,1/26/82 0:00,,,,,DateOfBirth
feature-1981-12-02,,,,,,12/2/81 0:00,,,,,DateOfBirth
feature-1981-02-16,,,,,,2/16/81 0:00,,,,,DateOfBirth
feature-1983-05-31,,,,,,5/31/83 0:00,,,,,DateOfBirth
feature-1983-11-02,,,,,,11/2/83 0:00,,,,,DateOfBirth
feature-1982-09-09,,,,,,9/9/82 0:00,,,,,DateOfBirth
feature-1984-08-17,,,,,,8/17/84 0:00,,,,,DateOfBirth
feature-1980-09-07,,,,,,9/7/80 0:00,,,,,DateOfBirth
feature-1985-02-11,,,,,,2/11/85 0:00,,,,,DateOfBirth
feature-1986-12-30,,,,,,12/30/86 0:00,,,,,DateOfBirth
feature-1984-07-22,,,,,,7/22/84 0:00,,,,,DateOfBirth
feature-1980-05-19,,,,,,5/19/80 0:00,,,,,DateOfBirth
feature-1984-07-26,,,,,,7/26/84 0:00,,,,,DateOfBirth
feature-1984-05-16,,,,,,5/16/84 0:00,,,,,DateOfBirth
feature-1984-08-30,,,,,,8/30/84 0:00,,,,,DateOfBirth
feature-1986-08-19,,,,,,8/19/86 0:00,,,,,DateOfBirth
feature-1987-08-13,,,,,,8/13/87 0:00,,,,,DateOfBirth
feature-1983-11-22,,,,,,11/22/83 0:00,,,,,DateOfBirth
feature-1989-10-05,,,,,,10/5/89 0:00,,,,,DateOfBirth
feature-1989-09-14,,,,,,9/14/89 0:00,,,,,DateOfBirth
feature-1984-10-20,,,,,,10/20/84 0:00,,,,,DateOfBirth
feature-1985-01-15,,,,,,1/15/85 0:00,,,,,DateOfBirth
feature-1985-01-20,,,,,,1/20/85 0:00,,,,,DateOfBirth
feature-bill8796093030318@gmail.com,,,,,,Bill8796093030318@gmail.com,,,,,EmailAddress
feature-bill8796093030318@gmx.com,,,,,,Bill8796093030318@gmx.com,,,,,EmailAddress
feature-bill8796093030318@hotmail.com,,,,,,Bill8796093030318@hotmail.com,,,,,EmailAddress
feature-francisco8796093031179@gmail.com,,,,,,Francisco8796093031179@gmail.com,,,,,EmailAddress
feature-francisco8796093031179@hotmail.com,,,,,,Francisco8796093031179@hotmail.com,,,,,EmailAddress
feature-francisco8796093031179@yahoo.com,,,,,,Francisco8796093031179@yahoo.com,,,,,EmailAddress
feature-joseph10995116278700@yahoo.com,,,,,,Joseph10995116278700@yahoo.com,,,,,EmailAddress
feature-gabriel10995116279792@gmail.com,,,,,,Gabriel10995116279792@gmail.com,,,,,EmailAddress
feature-gabriel10995116279792@gmx.com,,,,,,Gabriel10995116279792@gmx.com,,,,,EmailAddress
feature-ramon10995116280047@gmail.com,,,,,,Ramon10995116280047@gmail.com,,,,,EmailAddress
feature-muhammad24189255818167@gmail.com,,,,,,Muhammad24189255818167@gmail.com,,,,,EmailAddress
feature-muhammad24189255818167@gmx.com,,,,,,Muhammad24189255818167@gmx.com,,,,,EmailAddress
feature-muhammad24189255818167@hotmail.com,,,,,,Muhammad24189255818167@hotmail.com,,,,,EmailAddress
feature-muhammad24189255818167@yahoo.com,,,,,,Muhammad24189255818167@yahoo.com,,,,,EmailAddress
feature-manuel24189255818453@gmx.com,,,,,,Manuel24189255818453@gmx.com,,,,,EmailAddress
feature-manuel24189255818453@nablus.cc,,,,,,Manuel24189255818453@nablus.cc,,,,,EmailAddress
feature-chen24189255819563@gmail.com,,,,,,Chen24189255819563@gmail.com,,,,,EmailAddress
feature-chen24189255819563@gmx.com,,,,,,Chen24189255819563@gmx.com,,,,,EmailAddress
feature-chen24189255819563@phunkybitches.com,,,,,,Chen24189255819563@phunkybitches.com,,,,,EmailAddress
feature-chen24189255819563@yahoo.com,,,,,,Chen24189255819563@yahoo.com,,,,,EmailAddress
feature-daniela4398046517793@mansoura.tv,,,,,,Daniela4398046517793@mansoura.tv,,,,,EmailAddress
feature-evgeny4398046518021@gmail.com,,,,,,Evgeny4398046518021@gmail.com,,,,,EmailAddress
feature-evgeny4398046518021@hotmail.com,,,,,,Evgeny4398046518021@hotmail.com,,,,,EmailAddress
feature-ahmad.rafiq4398046518834@gmail.com,,,,,,Ahmad.Rafiq4398046518834@gmail.com,,,,,EmailAddress
feature-ahmad.rafiq4398046518834@yahoo.com,,,,,,Ahmad.Rafiq4398046518834@yahoo.com,,,,,EmailAddress
feature-jan6597069770808@gmx.com,,,,,,Jan6597069770808@gmx.com,,,,,EmailAddress
feature-jan6597069770808@hotmail.com,,,,,,Jan6597069770808@hotmail.com,,,,,EmailAddress
feature-jan6597069770808@yahoo.com,,,,,,Jan6597069770808@yahoo.com,,,,,EmailAddress
feature-yang6597069772777@gmail.com,,,,,,Yang6597069772777@gmail.com,,,,,EmailAddress
feature-takeshi6597069773276@gmail.com,,,,,,Takeshi6597069773276@gmail.com,,,,,EmailAddress
feature-manuel21990232562328@gmail.com,,,,,,Manuel21990232562328@gmail.com,,,,,EmailAddress
feature-manuel21990232562328@hotmail.com,,,,,,Manuel21990232562328@hotmail.com,,,,,EmailAddress
feature-abdoulaye.khouma21990232562436@gmail.com,,,,,,Abdoulaye.Khouma21990232562436@gmail.com,,,,,EmailAddress
feature-abdoulaye.khouma21990232562436@gmx.com,,,,,,Abdoulaye.Khouma21990232562436@gmx.com,,,,,EmailAddress
feature-mariam21990232564501@gmail.com,,,,,,Mariam21990232564501@gmail.com,,,,,EmailAddress
feature-mariam21990232564501@yahoo.com,,,,,,Mariam21990232564501@yahoo.com,,,,,EmailAddress
feature-alec24189255818373@gmx.com,,,,,,Alec24189255818373@gmx.com,,,,,EmailAddress
feature-beom-soo24189255821783@gmail.com,,,,,,Beom-soo24189255821783@gmail.com,,,,,EmailAddress
feature-beom-soo24189255821783@hotmail.com,,,,,,Beom-soo24189255821783@hotmail.com,,,,,EmailAddress
feature-beom-soo24189255821783@yahoo.com,,,,,,Beom-soo24189255821783@yahoo.com,,,,,EmailAddress
feature-francois2199023264999@saveourplanet.org,,,,,,Francois2199023264999@saveourplanet.org,,,,,EmailAddress
feature-francois2199023264999@yahoo.com,,,,,,Francois2199023264999@yahoo.com,,,,,EmailAddress
feature-yang2199023265744@hotmail.com,,,,,,Yang2199023265744@hotmail.com,,,,,EmailAddress
feature-yang2199023265744@yahoo.com,,,,,,Yang2199023265744@yahoo.com,,,,,EmailAddress
feature-yang2199023265744@zoho.com,,,,,,Yang2199023265744@zoho.com,,,,,EmailAddress
feature-jun28587302326647@gmail.com,,,,,,Jun28587302326647@gmail.com,,,,,EmailAddress
feature-mahamane28587302327580@gmail.com,,,,,,Mahamane28587302327580@gmail.com,,,,,EmailAddress
feature-mahamane28587302327580@gmx.com,,,,,,Mahamane28587302327580@gmx.com,,,,,EmailAddress
feature-lin28587302327733@gmail.com,,,,,,Lin28587302327733@gmail.com,,,,,EmailAddress
feature-lin28587302327733@yahoo.com,,,,,,Lin28587302327733@yahoo.com,,,,,EmailAddress
feature-lei10995116281629@yahoo.com,,,,,,Lei10995116281629@yahoo.com,,,,,EmailAddress
feature-lei10995116281629@zoho.com,,,,,,Lei10995116281629@zoho.com,,,,,EmailAddress
feature-thomas10995116285532@gmx.com,,,,,,Thomas10995116285532@gmx.com,,,,,EmailAddress
feature-antonio10995116288020@gmail.com,,,,,,Antonio10995116288020@gmail.com,,,,,EmailAddress
feature-antonio10995116288020@yahoo.com,,,,,,Antonio10995116288020@yahoo.com,,,,,EmailAddress
feature-jun13194139533648@alumnidirector.com,,,,,,Jun13194139533648@alumnidirector.com,,,,,EmailAddress
feature-jun13194139533648@yahoo.com,,,,,,Jun13194139533648@yahoo.com,,,,,EmailAddress
feature-martin13194139533912@gmail.com,,,,,,Martin13194139533912@gmail.com,,,,,EmailAddress
feature-martin13194139533912@gmx.com,,,,,,Martin13194139533912@gmx.com,,,,,EmailAddress
feature-martin13194139533912@hotmail.com,,,,,,Martin13194139533912@hotmail.com,,,,,EmailAddress
feature-andrei28587302330027@gmail.com,,,,,,Andrei28587302330027@gmail.com,,,,,EmailAddress
feature-tissa28587302330220@asia.com,,,,,,Tissa28587302330220@asia.com,,,,,EmailAddress
feature-tissa28587302330220@gmail.com,,,,,,Tissa28587302330220@gmail.com,,,,,EmailAddress
feature-tissa28587302330220@gmx.com,,,,,,Tissa28587302330220@gmx.com,,,,,EmailAddress
feature-tissa28587302330220@yahoo.com,,,,,,Tissa28587302330220@yahoo.com,,,,,EmailAddress
feature-takeshi30786325578724@gmail.com,,,,,,Takeshi30786325578724@gmail.com,,,,,EmailAddress
feature-javed30786325579394@gmail.com,,,,,,Javed30786325579394@gmail.com,,,,,EmailAddress
feature-javed30786325579394@hotmail.com,,,,,,Javed30786325579394@hotmail.com,,,,,EmailAddress
feature-anand30786325581681@e-mails.ru,,,,,,Anand30786325581681@e-mails.ru,,,,,EmailAddress
feature-anand30786325581681@gmail.com,,,,,,Anand30786325581681@gmail.com,,,,,EmailAddress
feature-ana13194139534836@yahoo.com,,,,,,Ana13194139534836@yahoo.com,,,,,EmailAddress
feature-ivan13194139535032@gmail.com,,,,,,Ivan13194139535032@gmail.com,,,,,EmailAddress
feature-ivan13194139535032@gmx.com,,,,,,Ivan13194139535032@gmx.com,,,,,EmailAddress
feature-ivan13194139535032@yahoo.com,,,,,,Ivan13194139535032@yahoo.com,,,,,EmailAddress
feature-zeljko13194139536457@gmail.com,,,,,,Zeljko13194139536457@gmail.com,,,,,EmailAddress
feature-zeljko13194139536457@gmx.com,,,,,,Zeljko13194139536457@gmx.com,,,,,EmailAddress
feature-zeljko13194139536457@rabat.cc,,,,,,Zeljko13194139536457@rabat.cc,,,,,EmailAddress
feature-chen13194139537472@gmx.com,,,,,,Chen13194139537472@gmx.com,,,,,EmailAddress
feature-chen13194139537472@yahoo.com,,,,,,Chen13194139537472@yahoo.com,,,,,EmailAddress
feature-rafael13194139538093@gmail.com,,,,,,Rafael13194139538093@gmail.com,,,,,EmailAddress
feature-yang26388279070070@gmail.com,,,,,,Yang26388279070070@gmail.com,,,,,EmailAddress
feature-yang26388279070070@yahoo.com,,,,,,Yang26388279070070@yahoo.com,,,,,EmailAddress
feature-yang26388279070070@zoho.com,,,,,,Yang26388279070070@zoho.com,,,,,EmailAddress
feature-ge26388279071145@gmail.com,,,,,,Ge26388279071145@gmail.com,,,,,EmailAddress
feature-ge26388279071145@gmx.com,,,,,,Ge26388279071145@gmx.com,,,,,EmailAddress
feature-ge26388279071145@yahoo.com,,,,,,Ge26388279071145@yahoo.com,,,,,EmailAddress
feature-ge26388279071145@zoho.com,,,,,,Ge26388279071145@zoho.com,,,,,EmailAddress
feature-chen26388279071334@drakmail.net,,,,,,Chen26388279071334@drakmail.net,,,,,EmailAddress
feature-chen26388279071334@ibra.cc,,,,,,Chen26388279071334@ibra.cc,,,,,EmailAddress
feature-abdul.hameed26388279074619@gmail.com,,,,,,Abdul.Hameed26388279074619@gmail.com,,,,,EmailAddress
feature-jun6597069772472@hotmail.com,,,,,,Jun6597069772472@hotmail.com,,,,,EmailAddress
feature-nassour.guelendouksia6597069773773@gmail.com,,,,,,Nassour.Guelendouksia6597069773773@gmail.com,,,,,EmailAddress
feature-nassour.guelendouksia6597069773773@gmx.com,,,,,,Nassour.Guelendouksia6597069773773@gmx.com,,,,,EmailAddress
feature-nassour.guelendouksia6597069773773@yahoo.com,,,,,,Nassour.Guelendouksia6597069773773@yahoo.com,,,,,EmailAddress
feature-ai6597069775170@gmail.com,,,,,,Ai6597069775170@gmail.com,,,,,EmailAddress
feature-ai6597069775170@yahoo.com,,,,,,Ai6597069775170@yahoo.com,,,,,EmailAddress
feature-wei6597069776511@gmail.com,,,,,,Wei6597069776511@gmail.com,,,,,EmailAddress
feature-wei6597069776511@yahoo.com,,,,,,Wei6597069776511@yahoo.com,,,,,EmailAddress
feature-kenji6597069777273@gmx.com,,,,,,Kenji6597069777273@gmx.com,,,,,EmailAddress
feature-kenji6597069777273@yahoo.com,,,,,,Kenji6597069777273@yahoo.com,,,,,EmailAddress
feature-john30786325585514@hotmail.com,,,,,,John30786325585514@hotmail.com,,,,,EmailAddress
feature-chaim.azriel30786325588693@gmail.com,,,,,,Chaim.Azriel30786325588693@gmail.com,,,,,EmailAddress
feature-chaim.azriel30786325588693@yahoo.com,,,,,,Chaim.Azriel30786325588693@yahoo.com,,,,,EmailAddress
feature-chaim.azriel30786325588693@zoho.com,,,,,,Chaim.Azriel30786325588693@zoho.com,,,,,EmailAddress
feature-ching32985348833559@gmx.com,,,,,,Ching32985348833559@gmx.com,,,,,EmailAddress
feature-ching32985348833559@zoho.com,,,,,,Ching32985348833559@zoho.com,,,,,EmailAddress
feature-richard21990232561838@yahoo.com,,,,,,Richard21990232561838@yahoo.com,,,,,EmailAddress
feature-1.194.153.59,,,,,,1.194.153.59,,,,,IpAddress
feature-1.0.3.9,,,,,,1.0.3.9,,,,,IpAddress
feature-14.192.78.72,,,,,,14.192.78.72,,,,,IpAddress
feature-190.121.7.235,,,,,,190.121.7.235,,,,,IpAddress
feature-41.73.48.50,,,,,,41.73.48.50,,,,,IpAddress
feature-88.241.191.224,,,,,,88.241.191.224,,,,,IpAddress
feature-27.110.108.151,,,,,,27.110.108.151,,,,,IpAddress
feature-46.17.224.136,,,,,,46.17.224.136,,,,,IpAddress
feature-41.138.36.126,,,,,,41.138.36.126,,,,,IpAddress
feature-14.16.62.170,,,,,,14.16.62.170,,,,,IpAddress
feature-27.129.74.228,,,,,,27.129.74.228,,,,,IpAddress
feature-1.3.57.101,,,,,,1.3.57.101,,,,,IpAddress
feature-1.1.7.34,,,,,,1.1.7.34,,,,,IpAddress
feature-24.54.163.174,,,,,,24.54.163.174,,,,,IpAddress
feature-41.202.205.58,,,,,,41.202.205.58,,,,,IpAddress
feature-27.98.224.247,,,,,,27.98.224.247,,,,,IpAddress
feature-46.28.211.64,,,,,,46.28.211.64,,,,,IpAddress
feature-27.121.75.244,,,,,,27.121.75.244,,,,,IpAddress
feature-31.25.15.0,,,,,,31.25.15.0,,,,,IpAddress
feature-41.75.69.120,,,,,,41.75.69.120,,,,,IpAddress
feature-218.100.61.147,,,,,,218.100.61.147,,,,,IpAddress
feature-1.93.116.9,,,,,,1.93.116.9,,,,,IpAddress
feature-189.205.196.19,,,,,,189.205.196.19,,,,,IpAddress
feature-148.226.240.105,,,,,,148.226.240.105,,,,,IpAddress
feature-213.150.160.170,,,,,,213.150.160.170,,,,,IpAddress
feature-81.26.76.108,,,,,,81.26.76.108,,,,,IpAddress
feature-27.44.56.128,,,,,,27.44.56.128,,,,,IpAddress
feature-14.110.133.113,,,,,,14.110.133.113,,,,,IpAddress
feature-14.197.34.118,,,,,,14.197.34.118,,,,,IpAddress
feature-1.10.12.19,,,,,,1.10.12.19,,,,,IpAddress
feature-27.54.77.51,,,,,,27.54.77.51,,,,,IpAddress
feature-115.165.166.97,,,,,,115.165.166.97,,,,,IpAddress
feature-1.0.3.243,,,,,,1.0.3.243,,,,,IpAddress
feature-14.197.252.32,,,,,,14.197.252.32,,,,,IpAddress
feature-31.13.191.155,,,,,,31.13.191.155,,,,,IpAddress
feature-49.142.198.184,,,,,,49.142.198.184,,,,,IpAddress
feature-27.131.224.89,,,,,,27.131.224.89,,,,,IpAddress
feature-27.34.155.151,,,,,,27.34.155.151,,,,,IpAddress
737c1a50b2624963a5070cead09f1563,,,,,,,2021-01-16T06:13:02Z,646,,,Transaction
1c621b75f40943caa3161502e1c9f844,,,,,,,2021-01-07T09:23:38Z,833,,,Transaction
7dc052ee46434081a0d3138112b2deed,,,,,,,2021-01-29T19:18:32Z,369,,,Transaction
979cb73a30c749ec9f02b7e46e1da781,,,,,,,2021-01-14T20:25:50Z,539,,,Transaction
7e9b97a5ab204c87be32e3d9ddfca9ac,,,,,,,2021-01-22T16:58:42Z,726,,,Transaction
f70b30e94e2446bbb447a5f5d2585f77,,,,,,,2021-01-05T23:59:58Z,462,,,Transaction
f6215cb06eeb469c83ffd8cc09c6efa2,,,,,,,2021-01-14T00:55:53Z,281,,,Transaction
3554d68054904e5bab539b2ca1ec879a,,,,,,,2021-01-07T01:17:26Z,777,,,Transaction
739a252cb2dd4e33862f2c31f00aad94,,,,,,,2021-01-20T03:39:58Z,243,,,Transaction
7d029838188b46ee9303833762baa5db,,,,,,,2021-01-22T20:25:43Z,640,,,Transaction
927e12b1c0a04be19adbd63da43a3fac,,,,,,,2021-01-14T23:30:47Z,632,,,Transaction
b244056ff5c74ac1b25b2c1c69753c33,,,,,,,2021-01-28T10:50:27Z,527,,,Transaction
1f000577905d4e55ae719a39d3f24f48,,,,,,,2021-01-18T20:34:20Z,294,,,Transaction
777a4c25b5f34ed68133f7b7a4dcc70b,,,,,,,2021-01-31T15:50:09Z,572,,,Transaction
64d71356dcd24693b6941cb6c0c3618b,,,,,,,2021-01-23T00:27:13Z,709,,,Transaction
4098210b59484fd0a442739b8d99774e,,,,,,,2021-01-15T08:10:12Z,242,,,Transaction
364c3a243498426eb7da6399cade5515,,,,,,,2021-01-13T18:05:04Z,917,,,Transaction
2db2a94f11bf478eb9285d2b655accf7,,,,,,,2021-01-28T11:50:51Z,351,,,Transaction
c01ac6a3baf94223a6c922e4e56e9969,,,,,,,2021-01-12T23:26:50Z,160,,,Transaction
617cbe76ba394cc5b71e7b194fa99350,,,,,,,2021-01-26T18:05:20Z,989,,,Transaction
